,Date,Favored Team,Underdog Team,Favored Spread,Predicted Outcome,Confidence,Vig,Over Under,Predicted Total,Over Under Vig,Over Under Bet To Take,Over Under Conf,Spread Bet To Take,Half Kelly,Quarter Kelly,Over Under H Kelly,Final Score,Spread Cover,Over Cover
127,02/19/2022,Miami OH,Northern Illinois,-3.5,Northern Illinois Wins By 1.2,51.42%,-110,140.5,137.6,-105.0,Under 140.5,56.35%,Northern Illinois +3.5,-1.%,-0.%,2.7%,78-75,1.0,0.0
128,02/19/2022,Florida A&M,Alabama State,-5.5,Florida A&M Wins By 3.9,51.42%,-110,135.0,132.2,-110.0,Under 135.0,56.35%,Alabama State +5.5,-1.%,-0.%,1.6%,86-83,1.0,0.0
129,02/19/2022,Robert Morris,Illinois Chicago,-1.5,Robert Morris Wins By 1.6,51.42%,-110,144.5,136.7,-115.0,Under 144.5,56.35%,Robert Morris -1.5,-1.%,-0.%,0.4%,88-96,0.0,0.0
130,02/19/2022,South Carolina State,Maryland Eastern Shore,-3.5,South Carolina State Wins By 2.5,51.42%,-110,136.0,138.4,100.0,Over 136.0,56.35%,Maryland Eastern Shore +3.5,-1.%,-0.%,3.9%,70-63,0.0,0.0
131,02/19/2022,St. Francis PA,St. Francis NY,-1.0,St. Francis PA Wins By 1.0,51.42%,-110,135.5,133.5,-115.0,Under 135.5,56.35%,St. Francis PA -1.0,-1.%,-0.%,0.4%,72-80,0.0,0.0
132,02/19/2022,Idaho State,Sacramento State,-4.5,Idaho State Wins By 2.2,51.42%,-110,126.0,126.4,-115.0,Over 126.0,56.35%,Sacramento State +4.5,-1.%,-0.%,0.4%,75-80,1.0,1.0
133,02/18/2022,VCU,Richmond,-2.0,VCU Wins By 5.9,55.25%,-110,133.0,139.7,-110.0,Over 133.0,56.35%,VCU -2.0,3.0%,1.5%,1.6%,77-57,1.0,1.0
134,02/18/2022,St. John's,Butler,-8.0,St. John's Wins By 7.5,55.25%,-105,141.5,141.8,100.0,Over 141.5,56.35%,Butler +8.0,4.1%,2.1%,3.9%,91-57,0.0,1.0
135,02/18/2022,Maryland,Nebraska,-2.0,Maryland Wins By 2.2,51.42%,-110,145.5,146.5,-120.0,Over 145.5,54.06%,Maryland -2.0,-1.%,-0.%,-0.%,90-74,1.0,1.0
136,02/18/2022,Kent State,Ohio,-1.5,Kent State Wins By 1.8,51.42%,-110,137.5,143.8,-110.0,Over 137.5,56.35%,Kent State -1.5,-1.%,-0.%,1.6%,75-52,1.0,0.0
137,02/18/2022,Oakland,Wright State,-4.0,Oakland Wins By 6.1,51.42%,-110,145.0,141.9,-110.0,Under 145.0,56.35%,Oakland -4.0,-1.%,-0.%,1.6%,74-78,0.0,0.0
138,02/18/2022,Yale,Penn,-3.5,Yale Wins By 5.5,51.42%,-115,144.0,144.4,-110.0,Over 144.0,56.35%,Yale -3.5,-2.%,-1.%,1.6%,81-72,1.0,1.0
139,02/18/2022,Monmouth,Rider,-6.0,Monmouth Wins By 6.7,51.42%,-120,136.5,136.5,-110.0,Under 136.5,56.35%,Monmouth -6.0,-3.%,-1.%,1.6%,60-58,0.0,1.0
140,02/18/2022,Cleveland State,Milwaukee,-6.5,Cleveland State Wins By 6.9,51.42%,-110,138.5,144.1,-110.0,Over 138.5,54.06%,Cleveland State -6.5,-1.%,-0.%,1.6%,78-61,1.0,1.0
141,02/18/2022,Dartmouth,Cornell,-1.0,Cornell Wins By 2.5,51.42%,-105,146.5,146.5,-110.0,Under 146.5,54.06%,Cornell +1.0,0.2%,0.1%,1.6%,71-59,0.0,1.0
142,02/18/2022,Harvard,Columbia,-15.5,Harvard Wins By 13.6,51.42%,100,146.5,140.8,-110.0,Under 146.5,56.35%,Columbia +15.5,1.4%,0.7%,1.6%,62-54,1.0,1.0
143,02/18/2022,Fairfield,Saint Peter's,-1.0,Fairfield Wins By 1.3,51.42%,-110,126.5,129.2,-105.0,Over 126.5,56.35%,Fairfield -1.0,-1.%,-0.%,2.7%,59-70,0.0,1.0
144,02/18/2022,Siena,Marist,-1.0,Siena Wins By 1.3,51.42%,-115,132.5,134.9,-115.0,Over 132.5,56.35%,Siena -1.0,-2.%,-1.%,0.4%,53-62,0.0,0.0
145,02/17/2022,Houston,UCF,-13.5,Houston Wins By 15.0,50.35%,-110,136.5,135.8,-110.0,Under 136.5,56.35%,Houston -13.5,-2.%,-1.%,1.6%,70-52,1.0,1.0
146,02/17/2022,Arizona,Oregon State,-23.5,Arizona Wins By 25.6,50.35%,-110,151.0,157.7,-120.0,Over 151.0,56.35%,Arizona -23.5,-2.%,-1.%,-0.%,83-69,0.0,1.0
147,02/17/2022,Iowa,Michigan,-4.5,Iowa Wins By 4.6,55.25%,-115,149.5,153.9,-110.0,Over 149.5,56.35%,Iowa -4.5,1.9%,0.8%,1.6%,79-84,0.0,1.0
148,02/17/2022,Saint Mary's,San Francisco,-3.0,Saint Mary's Wins By 3.7,55.25%,100,132.0,139.7,-110.0,Over 132.0,56.35%,Saint Mary's -3.0,5.2%,2.6%,1.6%,69-64,1.0,1.0
149,02/17/2022,North Texas,Florida Atlantic,-2.5,North Texas Wins By 3.6,51.42%,-110,123.0,121.7,-110.0,Under 123.0,54.06%,North Texas -2.5,-1.%,-0.%,1.6%,54-51,1.0,1.0
150,02/17/2022,Murray State,Austin Peay,-18.5,Murray State Wins By 17.8,50.35%,-110,131.0,129.0,-120.0,Under 131.0,56.35%,Austin Peay +18.5,-2.%,-1.%,-0.%,91-56,0.0,0.0
151,02/17/2022,Oregon,Arizona State,-5.0,Oregon Wins By 4.4,50.35%,-115,135.5,137.4,-115.0,Over 135.5,54.06%,Arizona State +5.0,-3.%,-1.%,0.4%,57-81,1.0,1.0
152,02/17/2022,Colorado State,New Mexico,-7.5,Colorado State Wins By 4.7,50.35%,-105,151.5,142.7,100.0,Under 151.5,54.06%,New Mexico +7.5,-0.%,-0.%,3.9%,83-68,0.0,1.0
153,02/17/2022,USC,Washington,-11.5,USC Wins By 8.4,55.25%,-115,139.5,142.9,-120.0,Over 139.5,56.35%,Washington +11.5,1.9%,0.8%,-0.%,79-69,1.0,1.0
154,02/17/2022,UAB,Rice,-14.5,UAB Wins By 12.3,51.42%,-105,150.5,146.6,-110.0,Under 150.5,56.35%,Rice +14.5,0.2%,0.1%,1.6%,92-68,0.0,0.0
155,02/17/2022,Santa Clara,Loyola Marymount,-6.0,Santa Clara Wins By 4.7,51.42%,-110,146.5,152.3,-110.0,Over 146.5,54.06%,Loyola Marymount +6.0,-1.%,-0.%,1.6%,84-80,1.0,1.0
156,02/17/2022,Chattanooga,UNC Greensboro,-9.0,Chattanooga Wins By 7.7,51.42%,-110,126.5,131.8,-110.0,Over 126.5,56.35%,UNC Greensboro +9.0,-1.%,-0.%,1.6%,70-73,1.0,1.0
157,02/17/2022,Towson,UNC Wilmington,-3.0,Towson Wins By 3.9,51.42%,-115,135.5,139.5,-115.0,Over 135.5,54.06%,Towson -3.0,-2.%,-1.%,0.4%,79-55,1.0,0.0
158,02/17/2022,Middle Tennessee,FIU,-4.5,Middle Tennessee Wins By 5.3,51.42%,-110,141.0,138.9,-110.0,Under 141.0,54.06%,Middle Tennessee -4.5,-1.%,-0.%,1.6%,71-65,1.0,1.0
159,02/17/2022,Stanford,Utah,-4.0,Stanford Wins By 3.6,55.25%,-110,140.5,134.7,100.0,Under 140.5,56.35%,Utah +4.0,3.0%,1.5%,3.9%,56-60,1.0,1.0
160,02/17/2022,Colorado,California,-2.5,California Wins By 1.5,55.25%,-110,130.0,135.6,-110.0,Over 130.0,56.35%,California +2.5,3.0%,1.5%,1.6%,70-62,0.0,1.0
161,02/17/2022,Delaware,Elon,-3.5,Delaware Wins By 4.7,51.42%,-115,140.0,139.7,-120.0,Under 140.0,54.06%,Delaware -3.5,-2.%,-1.%,-0.%,71-62,1.0,1.0
162,02/17/2022,Sam Houston State,Abilene Christian,-2.0,Sam Houston State Wins By 4.1,51.42%,-105,136.5,135.7,-115.0,Under 136.5,56.35%,Sam Houston State -2.0,0.2%,0.1%,0.4%,75-71,1.0,0.0
163,02/17/2022,Nevada,San Jose State,-8.5,Nevada Wins By 4.5,51.42%,-105,144.0,135.8,-115.0,Under 144.0,54.06%,San Jose State +8.5,0.2%,0.1%,0.4%,90-60,0.0,0.0
164,02/17/2022,Drexel,William & Mary,-8.0,Drexel Wins By 7.7,51.42%,-115,143.5,136.9,-115.0,Under 143.5,54.06%,William & Mary +8.0,-2.%,-1.%,0.4%,72-57,0.0,1.0
165,02/17/2022,Hawaii,UC San Diego,-2.5,Hawaii Wins By 3.6,51.42%,-115,138.5,136.8,-105.0,Under 138.5,54.06%,Hawaii -2.5,-2.%,-1.%,2.7%,65-53,1.0,1.0
166,02/17/2022,Texas State,Arkansas State,-5.5,Texas State Wins By 5.0,51.42%,-110,133.5,132.1,-125.0,Under 133.5,56.35%,Arkansas State +5.5,-1.%,-0.%,-1.%,84-67,0.0,0.0
167,02/17/2022,Georgia State,Georgia Southern,-10.5,Georgia State Wins By 7.0,51.42%,-110,132.5,126.8,-105.0,Under 132.5,56.35%,Georgia Southern +10.5,-1.%,-0.%,2.7%,79-63,0.0,0.0
168,02/17/2022,Coastal Carolina,South Alabama,-1.5,Coastal Carolina Wins By 2.2,51.42%,105,134.5,135.1,-110.0,Over 134.5,56.35%,Coastal Carolina -1.5,0.2%,0.1%,1.6%,68-71,0.0,1.0
169,02/17/2022,Appalachian State,Troy,-3.5,Appalachian State Wins By 2.8,51.42%,-110,129.5,129.2,-120.0,Under 129.5,56.35%,Troy +3.5,-1.%,-0.%,-0.%,61-67,1.0,1.0
170,02/17/2022,North Dakota State,Oral Roberts,-1.5,North Dakota State Wins By 2.7,51.42%,100,154.5,149.7,-110.0,Under 154.5,56.35%,North Dakota State -1.5,1.4%,0.7%,1.6%,77-59,1.0,1.0
171,02/17/2022,Portland,San Diego,-2.0,Portland Wins By 2.9,51.42%,-105,136.5,141.2,-115.0,Over 136.5,56.35%,Portland -2.0,0.2%,0.1%,0.4%,92-60,1.0,1.0
172,02/17/2022,UC Riverside,Cal St. Bakersfield,-6.0,UC Riverside Wins By 7.5,51.42%,-120,124.0,124.8,-120.0,Over 124.0,56.35%,UC Riverside -6.0,-3.%,-1.%,-0.%,79-69,1.0,1.0
173,02/17/2022,Bryant,Central Connecticut,-13.5,Bryant Wins By 16.0,51.42%,-110,147.5,145.8,-110.0,Under 147.5,56.35%,Bryant -13.5,-1.%,-0.%,1.6%,75-61,1.0,1.0
174,02/17/2022,Samford,VMI,-1.5,Samford Wins By 2.3,51.42%,-115,157.5,154.1,-105.0,Under 157.5,56.35%,Samford -1.5,-2.%,-1.%,2.7%,100-99,0.0,0.0
175,02/17/2022,Northern Colorado,Idaho State,-6.5,Northern Colorado Wins By 7.1,51.42%,-115,145.5,151.6,-110.0,Over 145.5,54.06%,Northern Colorado -6.5,-2.%,-1.%,1.6%,58-61,0.0,0.0
176,02/17/2022,South Dakota,St. Thomas,-11.0,South Dakota Wins By 6.7,51.42%,100,146.0,151.8,-120.0,Over 146.0,56.35%,St. Thomas +11.0,1.4%,0.7%,-0.%,81-60,0.0,0.0
177,02/17/2022,Montana,Idaho,-7.5,Montana Wins By 4.3,51.42%,-110,144.0,144.5,-115.0,Over 144.0,54.06%,Idaho +7.5,-1.%,-0.%,0.4%,76-82,1.0,1.0
178,02/17/2022,South Florida,East Carolina,-1.5,South Florida Wins By 1.1,51.42%,-110,128.5,135.0,-120.0,Over 128.5,56.35%,East Carolina +1.5,-1.%,-0.%,-0.%,57-65,1.0,0.0
179,02/17/2022,Tennessee Tech,Southeast Missouri State,-4.0,Tennessee Tech Wins By 4.1,51.42%,-105,152.0,146.1,-110.0,Under 152.0,56.35%,Tennessee Tech -4.0,0.2%,0.1%,1.6%,98-94,1.0,0.0
180,02/17/2022,Marshall,Old Dominion,-2.5,Marshall Wins By 1.1,51.42%,-110,145.5,139.9,100.0,Under 145.5,56.35%,Old Dominion +2.5,-1.%,-0.%,3.9%,67-63,0.0,1.0
181,02/17/2022,Texas A&M Corpus Chris,Southeastern Louisiana,-3.5,Texas A&M Corpus Chris Wins By 3.7,51.42%,-115,149.5,158.7,-120.0,Over 149.5,56.35%,Texas A&M Corpus Chris -3.5,-2.%,-1.%,-0.%,74-83,0.0,1.0
182,02/17/2022,Portland State,Northern Arizona,-6.0,Portland State Wins By 5.4,51.42%,-110,145.5,148.6,-110.0,Over 145.5,56.35%,Northern Arizona +6.0,-1.%,-0.%,1.6%,68-67,1.0,0.0
183,02/17/2022,Robert Morris,IUPUI,-14.5,Robert Morris Wins By 14.6,51.42%,-110,124.0,134.2,-115.0,Over 124.0,56.35%,Robert Morris -14.5,-1.%,-0.%,0.4%,56-66,0.0,0.0
184,02/17/2022,Denver,Nebraska Omaha,-2.5,Denver Wins By 2.0,51.42%,-105,148.0,152.2,-110.0,Over 148.0,54.06%,Nebraska Omaha +2.5,0.2%,0.1%,1.6%,69-72,1.0,0.0
185,02/17/2022,Southern Miss,UTSA,-2.0,Southern Miss Wins By 3.1,51.42%,-110,136.0,137.9,-105.0,Over 136.0,56.35%,Southern Miss -2.0,-1.%,-0.%,2.7%,79-98,0.0,1.0
186,02/17/2022,Northwestern State,Incarnate Word,-2.5,Northwestern State Wins By 1.4,51.42%,110,148.0,149.1,100.0,Over 148.0,54.06%,Incarnate Word +2.5,-1.%,-0.%,3.9%,88-64,0.0,1.0
187,02/07/2022,Kansas,Texas,-1.5,Texas Wins By 2.3,55.25%,-110,131.5,132.1,-110.0,Over 131.5,56.35%,Texas +1.5,3.0%,1.5%,1.6%,76-79,1.0,1.0
188,02/07/2022,North Texas,UTEP,-10.0,North Texas Wins By 10.2,51.42%,-105,118.5,125.0,-115.0,Over 118.5,56.35%,North Texas -10.0,0.2%,0.1%,0.4%,66-58,0.0,1.0
189,02/07/2022,Virginia Tech,Pittsburgh,-13.0,Virginia Tech Wins By 11.6,51.42%,-105,128.0,127.9,-110.0,Under 128.0,56.35%,Pittsburgh +13.0,0.2%,0.1%,1.6%,74-47,0.0,1.0
190,02/07/2022,Furman,East Tennessee State,-6.0,Furman Wins By 4.6,51.42%,-115,145.0,138.9,-115.0,Under 145.0,54.06%,East Tennessee State +6.0,-2.%,-1.%,0.4%,71-75,1.0,0.0
191,02/07/2022,Chattanooga,Mercer,-4.5,Chattanooga Wins By 3.6,51.42%,-110,139.0,135.4,-110.0,Under 139.0,54.06%,Mercer +4.5,-1.%,-0.%,1.6%,74-72,1.0,0.0
192,02/07/2022,Richmond,George Mason,-8.0,Richmond Wins By 4.0,55.25%,-110,138.5,142.2,-110.0,Over 138.5,56.35%,George Mason +8.0,3.0%,1.5%,1.6%,62-59,1.0,0.0
193,02/07/2022,Hofstra,UNC Wilmington,-6.5,Hofstra Wins By 8.1,51.42%,-110,145.0,147.7,-110.0,Over 145.0,56.35%,Hofstra -6.5,-1.%,-0.%,1.6%,73-71,0.0,0.0
194,02/07/2022,Middle Tennessee,UTSA,-12.5,Middle Tennessee Wins By 16.9,51.42%,-115,142.5,137.0,100.0,Under 142.5,56.35%,Middle Tennessee -12.5,-2.%,-1.%,3.9%,84-75,0.0,0.0
195,02/07/2022,Montana State,Idaho State,-10.0,Montana State Wins By 9.5,51.42%,-110,132.0,134.2,-120.0,Over 132.0,54.06%,Idaho State +10.0,-1.%,-0.%,-0.%,72-54,0.0,0.0
196,02/07/2022,Navy,Lafayette,-9.0,Navy Wins By 10.5,51.42%,-120,128.0,130.4,-120.0,Over 128.0,56.35%,Navy -9.0,-3.%,-1.%,-0.%,68-44,1.0,0.0
197,02/07/2022,Colgate,Holy Cross,-16.5,Colgate Wins By 16.5,51.42%,-115,142.0,142.0,100.0,Over 142.0,56.35%,Holy Cross +16.5,-2.%,-1.%,3.9%,87-60,0.0,1.0
198,02/07/2022,Texas Southern,Bethune Cookman,-8.5,Texas Southern Wins By 6.3,51.42%,100,129.5,132.2,-110.0,Over 129.5,54.06%,Bethune Cookman +8.5,1.4%,0.7%,1.6%,66-63,1.0,0.0
199,02/07/2022,North Dakota State,South Dakota,-6.0,North Dakota State Wins By 5.5,51.42%,-110,137.5,143.1,-115.0,Over 137.5,56.35%,South Dakota +6.0,-1.%,-0.%,0.4%,76-74,1.0,1.0
200,02/07/2022,UNC Greensboro,Western Carolina,-5.0,UNC Greensboro Wins By 2.1,51.42%,-110,133.5,134.7,-115.0,Over 133.5,54.06%,Western Carolina +5.0,-1.%,-0.%,0.4%,68-49,0.0,0.0
201,02/07/2022,Howard,Delaware State,-15.0,Howard Wins By 12.9,51.42%,-110,139.5,143.3,-120.0,Over 139.5,54.06%,Delaware State +15.0,-1.%,-0.%,-0.%,69-64,1.0,0.0
202,02/07/2022,Montana,Southern Utah,-2.5,Montana Wins By 3.0,51.42%,-110,139.5,142.2,-120.0,Over 139.5,56.35%,Montana -2.5,-1.%,-0.%,-0.%,78-67,1.0,1.0
203,02/07/2022,Northern Colorado,Northern Arizona,-10.0,Northern Colorado Wins By 9.0,51.42%,-110,149.0,161.4,100.0,Over 149.0,56.35%,Northern Arizona +10.0,-1.%,-0.%,3.9%,82-60,0.0,0.0
204,02/07/2022,Stony Brook,New Hampshire,-5.0,Stony Brook Wins By 4.3,51.42%,-115,136.5,139.5,-115.0,Over 136.5,56.35%,New Hampshire +5.0,-2.%,-1.%,0.4%,65-67,1.0,0.0
205,02/07/2022,FIU,Charlotte,-1.0,FIU Wins By 1.1,51.42%,-110,137.5,135.6,-110.0,Under 137.5,56.35%,FIU -1.0,-1.%,-0.%,1.6%,68-81,0.0,0.0
206,02/07/2022,Presbyterian,Hampton,-4.5,Presbyterian Wins By 1.6,51.42%,-110,125.5,131.0,-110.0,Over 125.5,54.06%,Hampton +4.5,-1.%,-0.%,1.6%,69-74,1.0,1.0
207,02/07/2022,Florida A&M,Prairie View A&M,-1.5,Florida A&M Wins By 1.6,51.42%,-110,139.5,136.6,-110.0,Under 139.5,56.35%,Florida A&M -1.5,-1.%,-0.%,1.6%,61-60,0.0,1.0
208,02/07/2022,Jackson State,Arkansas Pine Bluff,-4.5,Jackson State Wins By 3.5,51.42%,-115,127.0,136.3,-115.0,Over 127.0,54.06%,Arkansas Pine Bluff +4.5,-2.%,-1.%,0.4%,60-47,0.0,0.0
209,02/07/2022,North Carolina Central,South Carolina State,-2.0,South Carolina State Wins By 1.5,51.42%,-110,140.0,133.1,-110.0,Under 140.0,56.35%,South Carolina State +2.0,-1.%,-0.%,1.6%,68-74,1.0,0.0
210,02/06/2022,Houston,Cincinnati,-6.0,Houston Wins By 8.4,50.35%,-115,131.5,132.3,-120.0,Over 131.5,54.06%,Houston -6.0,-3.%,-1.%,-0.%,80-58,1.0,1.0
211,02/06/2022,Iowa,Minnesota,-12.5,Iowa Wins By 8.7,55.25%,-115,148.5,142.3,-110.0,Under 148.5,56.35%,Minnesota +12.5,1.9%,0.8%,1.6%,71-59,1.0,1.0
212,02/06/2022,Ohio State,Maryland,-9.5,Ohio State Wins By 7.9,55.25%,-115,139.0,139.0,100.0,Over 139.0,56.35%,Maryland +9.5,1.9%,0.8%,3.9%,82-67,0.0,1.0
213,02/06/2022,Providence,Georgetown,-6.5,Providence Wins By 7.5,50.35%,-115,144.0,143.3,-110.0,Under 144.0,54.06%,Providence -6.5,-3.%,-1.%,1.6%,71-52,1.0,1.0
214,02/06/2022,San Diego State,Nevada,-12.5,San Diego State Wins By 11.3,51.42%,-115,128.5,126.6,-110.0,Under 128.5,56.35%,Nevada +12.5,-2.%,-1.%,1.6%,65-63,1.0,1.0
215,02/06/2022,Iona,Niagara,-7.5,Iona Wins By 5.7,51.42%,-110,137.0,142.5,-115.0,Over 137.0,54.06%,Niagara +7.5,-1.%,-0.%,0.4%,71-80,1.0,1.0
216,02/06/2022,Stanford,Washington,-5.0,Stanford Wins By 3.9,51.42%,-120,136.5,134.3,-110.0,Under 136.5,56.35%,Washington +5.0,-3.%,-1.%,1.6%,87-69,0.0,0.0
217,02/06/2022,Monmouth,Quinnipiac,-4.0,Monmouth Wins By 2.1,51.42%,-110,144.0,147.3,-120.0,Over 144.0,54.06%,Quinnipiac +4.0,-1.%,-0.%,-0.%,76-63,0.0,0.0
218,02/06/2022,Cleveland State,Milwaukee,-9.5,Cleveland State Wins By 10.5,51.42%,-115,141.0,145.5,-110.0,Over 141.0,56.35%,Cleveland State -9.5,-2.%,-1.%,1.6%,84-71,1.0,1.0
219,02/06/2022,Akron,Miami OH,-3.0,Akron Wins By 2.0,51.42%,-110,134.5,136.6,-110.0,Over 134.5,54.06%,Miami OH +3.0,-1.%,-0.%,1.6%,71-59,0.0,0.0
220,02/06/2022,Canisius,Manhattan,-2.5,Canisius Wins By 1.3,51.42%,-110,140.0,140.9,-110.0,Over 140.0,56.35%,Manhattan +2.5,-1.%,-0.%,1.6%,77-70,0.0,1.0
221,02/05/2022,Purdue,Michigan,-9.5,Purdue Wins By 10.5,50.35%,-110,146.0,149.4,-110.0,Over 146.0,56.35%,Purdue -9.5,-2.%,-1.%,1.6%,82-76,0.0,1.0
222,02/05/2022,Alabama,Kentucky,-1.5,Kentucky Wins By 3.8,50.35%,-110,157.0,161.2,-110.0,Over 157.0,54.06%,Kentucky +1.5,-2.%,-1.%,1.6%,55-66,1.0,0.0
223,02/05/2022,Arizona,USC,-10.0,Arizona Wins By 12.1,50.35%,-120,150.0,147.1,-115.0,Under 150.0,56.35%,Arizona -10.0,-4.%,-2.%,0.4%,72-63,0.0,1.0
224,02/05/2022,Auburn,Georgia,-16.0,Auburn Wins By 15.1,50.35%,-105,151.0,149.7,100.0,Under 151.0,54.06%,Georgia +16.0,-0.%,-0.%,3.9%,74-72,1.0,1.0
225,02/05/2022,Villanova,Connecticut,-5.0,Villanova Wins By 7.9,55.25%,-105,128.5,137.2,-110.0,Over 128.5,56.35%,Villanova -5.0,4.1%,2.1%,1.6%,85-74,1.0,1.0
226,02/05/2022,Texas Tech,West Virginia,-4.5,Texas Tech Wins By 4.6,50.35%,-110,131.5,136.7,-110.0,Over 131.5,54.06%,Texas Tech -4.5,-2.%,-1.%,1.6%,60-53,1.0,0.0
227,02/05/2022,Duke,North Carolina,-3.0,Duke Wins By 3.1,50.35%,-115,152.0,144.4,-120.0,Under 152.0,54.06%,Duke -3.0,-3.%,-1.%,-0.%,87-67,1.0,0.0
228,02/05/2022,Texas,Iowa State,-8.5,Texas Wins By 4.7,55.25%,-110,122.5,122.3,-115.0,Under 122.5,56.35%,Iowa State +8.5,3.0%,1.5%,0.4%,63-41,0.0,1.0
229,02/05/2022,Illinois,Indiana,-1.5,Indiana Wins By 2.3,55.25%,-110,136.0,134.0,-110.0,Under 136.0,56.35%,Indiana +1.5,3.0%,1.5%,1.6%,74-57,0.0,1.0
230,02/05/2022,Xavier,DePaul,-13.5,Xavier Wins By 11.5,50.35%,-110,136.5,135.7,100.0,Under 136.5,56.35%,DePaul +13.5,-2.%,-1.%,3.9%,65-69,1.0,1.0
231,02/05/2022,San Francisco,Portland,-14.5,San Francisco Wins By 10.5,51.42%,-110,141.5,140.7,100.0,Under 141.5,54.06%,Portland +14.5,-1.%,-0.%,3.9%,74-71,1.0,0.0
232,02/05/2022,Saint Mary's,Loyola Marymount,-16.0,Saint Mary's Wins By 14.4,51.42%,-105,127.5,127.8,-120.0,Over 127.5,56.35%,Loyola Marymount +16.0,0.2%,0.1%,-0.%,71-60,1.0,1.0
233,02/05/2022,Arkansas,Mississippi State,-5.5,Arkansas Wins By 4.5,55.25%,-120,144.5,144.0,100.0,Under 144.5,56.35%,Mississippi State +5.5,0.8%,0.4%,3.9%,63-55,0.0,1.0
234,02/05/2022,Boise State,San Jose State,-21.5,Boise State Wins By 18.5,50.35%,-105,128.0,122.4,-110.0,Under 128.0,56.35%,San Jose State +21.5,-0.%,-0.%,1.6%,76-60,1.0,0.0
235,02/05/2022,Oregon,Utah,-3.0,Oregon Wins By 3.0,50.35%,-110,141.0,138.3,-120.0,Under 141.0,54.06%,Oregon -3.0,-2.%,-1.%,-0.%,80-77,1.0,0.0
236,02/05/2022,TCU,Kansas State,-4.5,TCU Wins By 5.4,55.25%,-110,129.5,127.0,-110.0,Under 129.5,56.35%,TCU -4.5,3.0%,1.5%,1.6%,63-75,0.0,0.0
237,02/05/2022,North Texas,UTSA,-19.0,North Texas Wins By 19.9,50.35%,105,124.0,125.9,-110.0,Over 124.0,56.35%,North Texas -19.0,-0.%,-0.%,1.6%,69-45,1.0,0.0
238,02/05/2022,Utah State,UNLV,-8.5,Utah State Wins By 7.9,51.42%,-110,138.5,133.1,-110.0,Under 138.5,56.35%,UNLV +8.5,-1.%,-0.%,1.6%,90-75,0.0,0.0
239,02/05/2022,Oklahoma State,Oklahoma,-2.5,Oklahoma State Wins By 2.5,55.25%,-115,131.5,131.2,-110.0,Under 131.5,56.35%,Oklahoma State -2.5,1.9%,0.8%,1.6%,64-55,1.0,1.0
240,02/05/2022,Murray State,SIU Edwardsville,-20.0,Murray State Wins By 18.1,50.35%,-110,139.5,138.6,100.0,Under 139.5,56.35%,SIU Edwardsville +20.0,-2.%,-1.%,3.9%,79-59,1.0,1.0
241,02/05/2022,Virginia Tech,Pittsburgh,-6.5,Virginia Tech Wins By 6.6,51.42%,-110,127.0,131.1,-105.0,Over 127.0,54.06%,Virginia Tech -6.5,-1.%,-0.%,2.7%,76-71,0.0,1.0
242,02/05/2022,Belmont,Tennessee Tech,-13.0,Belmont Wins By 10.9,51.42%,-110,150.0,141.9,-105.0,Under 150.0,54.06%,Tennessee Tech +13.0,-1.%,-0.%,2.7%,100-92,1.0,0.0
243,02/05/2022,Furman,UNC Greensboro,-11.0,Furman Wins By 12.3,51.42%,100,130.0,130.5,-115.0,Over 130.0,56.35%,Furman -11.0,1.4%,0.7%,0.4%,56-58,0.0,0.0
244,02/05/2022,UAB,Middle Tennessee,-11.0,UAB Wins By 7.5,55.25%,-110,141.5,145.7,-110.0,Over 141.5,56.35%,Middle Tennessee +11.0,3.0%,1.5%,1.6%,97-75,0.0,1.0
245,02/05/2022,Memphis,UCF,-6.0,Memphis Wins By 5.8,55.25%,-110,144.0,143.5,-120.0,Under 144.0,56.35%,UCF +6.0,3.0%,1.5%,-0.%,88-60,0.0,0.0
246,02/05/2022,Texas A&M,Missouri,-8.5,Texas A&M Wins By 8.4,55.25%,-120,132.0,138.9,-110.0,Over 132.0,56.35%,Missouri +8.5,0.8%,0.4%,1.6%,66-70,1.0,1.0
247,02/05/2022,Syracuse,Louisville,-7.5,Syracuse Wins By 7.3,55.25%,-105,146.5,150.3,-110.0,Over 146.5,56.35%,Louisville +7.5,4.1%,2.1%,1.6%,92-69,0.0,1.0
248,02/05/2022,Davidson,George Washington,-9.5,Davidson Wins By 8.1,51.42%,-105,140.5,142.8,100.0,Over 140.5,54.06%,George Washington +9.5,0.2%,0.1%,3.9%,78-73,1.0,1.0
249,02/05/2022,Ohio,Western Michigan,-21.0,Ohio Wins By 20.5,51.42%,-110,137.5,136.2,100.0,Under 137.5,56.35%,Western Michigan +21.0,-1.%,-0.%,3.9%,77-64,1.0,0.0
250,02/05/2022,Clemson,Georgia Tech,-2.5,Clemson Wins By 3.1,51.42%,-110,138.5,137.2,-110.0,Under 138.5,54.06%,Clemson -2.5,-1.%,-0.%,1.6%,64-69,0.0,1.0
251,02/05/2022,Northwestern,Nebraska,-3.0,Northwestern Wins By 3.2,51.42%,-115,146.0,149.4,-110.0,Over 146.0,54.06%,Northwestern -3.0,-2.%,-1.%,1.6%,87-63,1.0,1.0
252,02/05/2022,Florida State,Wake Forest,-2.0,Florida State Wins By 2.0,55.25%,-110,146.5,147.3,-110.0,Over 146.5,56.35%,Wake Forest +2.0,3.0%,1.5%,1.6%,60-68,1.0,0.0
